"transaction_date","contractor","transaction_id","title","amount","account_name"
"2024-08-10","Netflix","e225f380-cbbe-4a30-9b19-49b5c500b7da","Team rate yourself case.","-58.63","My account"
"2024-08-12","Safeway","52889a46-ae7e-49fc-b89f-f44bac739da9","Foot something worker process.","-205.85","Our account"
"2024-08-12","AMC Theatres","aa977047-a3f8-4ccd-9c81-9598e1e3030c","Always by conference agency possible ask.","-60.99","My account"
"2024-08-12","Starbucks","87aa27a4-469b-4525-9f6a-b18915cf38e9","Position tell shake floor.","-35.83","Our account"
"2024-08-12","Walmart","19080f66-e45e-41fe-82da-d5fb2051d43b","Too why traditional what sign summer.","-234.51","Our account"
"2024-08-13","My Company","4466eefd-0a72-417c-a5eb-eec932a422a2","Market industry only.","29138.46","My account"
"2024-08-13","GameStop","a2a7c13c-ef25-4cf1-95b2-433c2c8e0ef1","Order nearly for finish still town white.","-4.56","My account"
"2024-08-14","Target","2d04ad41-df82-4499-b2ce-c04376fbe46d","Huge assume manage matter southern.","-24.89","Our account"
"2024-08-14","HBO Max","c77ab3ef-69a1-40e4-aacd-7916334c41da","Become animal special seven win career free.","-55.50","Our account"
"2024-08-14","Coursera","e1d4ce47-0b85-4c50-a1d6-4f08a957af24","Might energy third total street they.","-629.90","My account"
"2024-08-14","Trader Joe's","5b991fe1-729c-49f0-960d-14d2e3fb7d73","Town author fast themselves suggest light.","-270.59","Our account"
"2024-08-14","Trader Joe's","91081ec6-e6b8-4f41-ae20-d05f18be1022","Dark collection piece rather despite democratic.","-161.48","My account"
"2024-08-14","Kaiser Permanente","d8415004-c82e-4892-8b89-b8ed51c5fa7f","Raise into husband usually last Democrat western.","-151.83","My account"
"2024-08-14","Kroger","5dfdc63a-0ee6-403f-ad2a-c3002cd49f55","Interview site movement food ahead form wrong.","-324.39","My account"
"2024-08-15","Apple Music","143a53f0-505d-4980-be79-b32a524f774b","Summer year however law respond.","-56.16","My account"
"2024-08-15","PlayStation Store","adbaeaa1-c522-4254-9a0e-2952979f1fa5","Style upon speak prevent relationship.","-220.74","My account"
"2024-08-15","GameStop","cc830e85-e3d4-4352-a358-3677c2680a9e","Bank say interview free thus nor practice.","-1287.97","My account"
"2024-08-15","Costco","dbe8d3ee-ba95-4f8b-8ab3-d918afeb2f59","Lead research young citizen imagine.","-154.37","Our account"
"2024-08-17","Kaiser Permanente","bb6e8d14-d469-4b06-8f4e-1ab05da7158c","Adult material parent he.","-116.30","My account"
"2024-08-17","My Company","eb573869-6049-46cf-8644-d5ead539992e","Wish arrive future push.","31414.18","Our account"
"2024-08-18","Verizon","8621c154-2f37-419c-91be-f5eb37d6a592","Myself page size effort child.","-549.45","Our account"
"2024-08-18","Kroger","fbe34c10-8a93-4362-883e-6e1e6518759c","Player offer discuss hope air audience act one.","-228.78","My account"
"2024-08-18","Costco","330215bd-021c-4ac4-840c-aa093dab969c","List star management computer almost town.","-381.52","Our account"
"2024-08-19","Kroger","863d1189-1b07-437c-9286-db68696a4327","Alone bank leg option above action Republican.","-452.97","Our account"
"2024-08-19","Hulu","b5f3558a-4caa-4691-974f-1f10d2eed3c9","Staff population despite job.","-45.91","My account"
"2024-08-19","Coursera","142b67c4-743d-48cf-a391-7b04c2e2d034","Dog economy maintain watch later way.","-727.98","My account"
"2024-08-19","Publix","414c1928-229f-4a29-80d6-2c8cd517e5bf","Stand size effort.","-250.97","My account"
"2024-08-20","Bank of Rome","0cd0962c-72b0-4d93-abbf-0236e5c7233d","Buy agent why option produce apply crime.","-902.45","Our account"
"2024-08-20","Home Depot","fdb4efa0-6671-472b-87d9-a3353acf4170","Exist himself at.","-432.18","My account"
"2024-08-20","Walmart","1ee6f4f8-8902-4c21-bb7f-8d1ce9158723","Able art bill in.","-328.31","Our account"
"2024-08-20","Bank of Rome","06060d45-dd18-4bfe-ab3d-61b61d0e5bdc","Seven model religious his.","-1457.34","Our account"
"2024-08-20","CVS Pharmacy","5dd0590c-368c-4be2-9365-bc4483e51c71","Way receive various teacher smile top.","-42.53","Our account"
"2024-08-20","Spotify","598fa8e2-360a-4cc5-97b6-128dde8e0a9b","Experience daughter both ahead everyone glass.","-48.28","My account"
"2024-08-20","McDonald's","922a0b82-47e3-42d4-b75c-9433a5bee43d","Stuff ten himself need.","-35.90","Our account"
"2024-08-20","Target","b010ded3-acb7-4741-89d5-00e9df3fcbdb","Recently task several exactly build.","-361.25","My account"
"2024-08-21","IKEA","3b438f08-71e2-412f-99ad-2a2154a89bac","Thus agree human main catch.","-416.04","Our account"
"2024-08-21","Walmart","73aedeaa-ce54-4d7b-ac9d-096f21498614","Would police fill.","-195.45","My account"
"2024-08-21","Publix","9d6762d2-8d2e-43e5-88a8-521c046bec31","Power enter garden hair.","-166.77","My account"
"2024-08-22","McDonald's","7febd0c9-b63a-4331-bf96-cb45783d2307","Wind child clearly leg loss return.","-70.81","My account"
"2024-08-22","Apple Music","46660752-a76e-41ce-b447-09870601393f","Push cover newspaper cold article think idea.","-50.04","My account"
"2024-08-22","Kroger","0f41c9cc-3e5a-40b0-94b0-3147f51894c1","Oil where put data.","-160.84","Our account"
"2024-08-22","Costco","8ed5c7a4-33e1-4b7d-a14b-2d7298eb2bdf","Require organization any work somebody.","-169.11","Our account"
"2024-08-23","Netflix","08262f96-3c5e-4efa-bb71-b79fa7b69ba1","View street media fill impact dinner half.","-40.97","Our account"
"2024-08-23","Amazon Prime","7dce41c1-0aad-4d55-ab83-5827c2d7df03","Least cultural wonder.","-47.44","My account"
"2024-08-23","Publix","d4efb32c-1532-4a34-9ba4-94afb3f4c349","Security position alone compare vote seem miss.","-460.59","My account"
"2024-08-23","Walmart","646bdad8-9bf2-4158-82ad-ec6a9072eb53","Ready almost bad term statement no.","-49.07","My account"
"2024-08-23","Publix","e418252f-2862-4489-83be-8399393bb991","Range anything tree usually.","-62.83","Our account"
"2024-08-24","Taco Bell","def68b18-d29b-40ca-b65d-c8746fe41379","Action weight free coach your crime defense.","-72.49","My account"
"2024-08-24","Starbucks","eb007f69-dacf-475f-963e-3bb2c781dd7b","Whether house also manager tough it.","-76.77","Our account"
"2024-08-24","Spectrum","240ea414-bb59-4673-8810-078ce7cebbfd","Couple each avoid within significant.","-482.80","Our account"
"2024-08-26","Kaiser Permanente","586d8e04-a5e0-4d9f-96b3-c4b221535169","Hold sit result by total against.","-108.40","My account"
"2024-08-26","Publix","17ca35dd-77b3-48f3-ab7e-a0972bb444ff","Project feel until easy.","-523.40","Our account"
"2024-08-26","Spotify","63248d9f-3123-4b66-a488-22a4060b0aac","Ball power more grow later.","-56.42","My account"
"2024-08-27","Kaiser Permanente","ab0cf314-8fe1-42a2-9af2-a552ea406324","Not a though feeling world traditional.","-8.26","My account"
"2024-08-27","Publix","a7c97736-39fe-4782-9977-a680deea6214","May door final. Subject series dream race.","-266.26","My account"
"2024-08-27","LinkedIn Learning","578f1cd2-c9eb-4583-a146-ba44da6468bd","Beautiful language American action stuff.","-669.07","Our account"
"2024-08-27","Kaiser Permanente","43c8b14e-d7c9-43d7-9a5f-ec980793ba44","Drop force bar mention. Local treatment glass.","-220.42","My account"
"2024-08-28","Trader Joe's","a12a4c0d-9d05-42de-ade2-0cefacbd76cd","Hold open pull deal.","-56.70","Our account"
"2024-08-29","Kaiser Permanente","c053a915-913c-432c-ad58-a7b381e6b301","Crime issue not through simple rule.","-181.17","My account"
"2024-08-29","Coursera","80f0f819-a833-48a0-8925-61c276c43045","Dream meeting view conference.","-429.45","My account"
"2024-08-30","Aldi","fe682498-5411-4d36-a729-9bd6a79c117c","Consumer raise now figure wonder.","-67.07","My account"
"2024-08-30","Taco Bell","ea18c798-d343-4cfb-aa0a-dcf3dbd0b499","Heart guess history project nature.","-41.25","My account"
"2024-08-30","Publix","334993c1-40a1-41f3-a45a-e29deef1bbfb","Identify camera listen.","-6.70","My account"
"2024-08-31","PlayStation Store","3e702026-0ed7-42c0-ae06-2fcfbb265ff3","Create wait interest rate blood nice.","-788.84","Our account"
"2024-08-31","McDonald's","3a483471-fb54-4808-9b29-567352480fce","Option wear study source receive PM generation.","-76.32","Our account"
"2024-08-31","Coursera","d5df2b5c-0f83-4d71-92c3-9d543f9a4d6e","Sea exactly station statement side any.","-530.28","My account"
"2024-08-31","Trader Joe's","15c020ab-eaf8-4b1e-9439-6fd9136d0f24","Bill Democrat star mother meet yeah force.","-3.81","Our account"
"2024-08-31","CVS Pharmacy","25ab5ed4-97b9-4d08-a7a7-48ababd75fb2","Senior read talk water.","-83.74","My account"
"2024-08-31","Safeway","5f1239a3-c7e1-4539-b471-78d9f6dd4b4f","Street policy reason even surface.","-83.63","Our account"
"2024-08-31","GameStop","957bd753-53d5-4caf-922d-2b7e621ccb22","Today collection herself board vote yourself may.","-472.80","My account"
"2024-09-01","Walgreens Boots Alliance","bf388160-b277-40f1-bb03-13bf3dda3148","Beyond floor here success clearly forward.","-57.62","My account"
"2024-09-02","Subway","d332068b-dcf1-4e4f-86a0-2ee8008a41fd","Its change some worker region ask.","-90.20","Our account"
"2024-09-02","Target","5768448f-94bf-49be-86ec-89f4c832cce1","Baby establish whole strategy major peace.","-5.10","My account"
"2024-09-02","Rite Aid","d8ad7b6d-89bc-4faa-a0cf-78f51f327da2","One and pull truth five resource.","-56.55","Our account"
"2024-09-02","Walmart","c77def97-6ca0-40dd-af95-6b2cf8ef7731","Election bad as grow wrong.","-178.50","Our account"
"2024-09-03","Trader Joe's","727d9402-e7e6-4b29-8644-64a3374a3d14","Major go purpose skill reality.","-132.92","Our account"
"2024-09-03","Kroger","1c038f76-9536-4e92-a02e-f299b0ea732a","Hit glass special recently military later member.","-42.39","My account"
"2024-09-04","Bank of Rome","75f4f3ac-e58c-4c93-96db-0491d2bc47bc","Analysis him story teacher challenge near.","-1114.92","My account"
"2024-09-04","Safeway","295afc24-0365-4ec7-9c80-84e45deeca88","Specific foot full small.","-201.44","Our account"
"2024-09-04","Bank of Rome","fd4083a0-07b8-449d-9cee-291f469edcf2","Quality mother magazine task simply test ever.","-1380.18","Our account"
"2024-09-04","Publix","b345f781-7d01-4e84-a204-91b5254725e5","Get meet cell risk.","-299.57","My account"
"2024-09-04","Amazon Prime","de60127b-5e25-41a2-9c48-bd86590132b7","Old present necessary become.","-40.96","My account"
"2024-09-05","Walmart","af85cd3e-877a-4e9c-a93f-b774829a9fe2","Its add prove certainly point expect huge.","-289.27","Our account"
"2024-09-05","Bank of Rome","21610ab9-8f7f-4e82-950a-eff89bef7ed6","From provide special politics else think stop.","-902.53","My account"
"2024-09-05","Kaiser Permanente","72c30bef-612a-4c9c-ba74-6f7b99af4ce1","Coach news sign return.","-146.88","My account"
"2024-09-05","Costco","2dd4b393-dc73-44e5-8d8c-f1e7c200f436","Particularly little international coach past.","-167.61","Our account"
"2024-09-05","Walgreens Boots Alliance","d6d9d876-0d02-476c-8d79-d142e3f66983","Major hard city window foreign style.","-18.56","Our account"
"2024-09-06","Disney+","936590eb-4fd7-4c4a-a07e-e013dd8ccf18","Consider important even speech.","-61.94","Our account"
"2024-09-06","Subway","240f85b8-a014-475d-a34f-2951f95f5efb","Kitchen add guess film toward movement better.","-87.09","Our account"
"2024-09-06","Disney+","07d4567e-64aa-4b3b-996f-54fbd66bd1fd","Government Democrat her compare.","-49.49","My account"
"2024-09-06","Bank of Rome","472477d0-d821-41f6-becd-fa9c0c93e79c","Fight speech evidence view on.","-1103.22","Our account"
"2024-09-07","GameStop","a4cf5742-5f7c-4705-831e-d6176b831650","Nation again music ten field raise.","-318.44","Our account"
"2024-09-07","Safeway","07c73cbf-129b-4e7a-8678-0474ae65f661","Wall consider unit attention stand idea himself.","-299.42","My account"
"2024-09-07","Safeway","d6f93b26-35c4-4aee-afaf-96717b4d32d7","Pick wall system green hope learn leave adult.","-92.35","My account"
"2024-09-07","Taco Bell","05932ba4-e101-4106-b81e-465e53973b94","Field music nature front.","-53.86","Our account"
"2024-09-08","Walmart","65038b97-f8b9-4cff-bd9e-e1f56d800a97","Evidence president test money tough.","-420.13","My account"
"2024-09-08","Walgreens Boots Alliance","849cd75d-cd5f-40f9-94e5-d58794e034fd","Account kid break.","-7.23","My account"
"2024-09-08","Starbucks","7775048c-4236-4cea-b0e4-8f63e6d4f304","All year store yeah.","-69.54","My account"
"2024-09-09","LinkedIn Learning","6326dbbd-5a09-4d0c-8a3f-d109538bf820","Language point follow price seem home be drug.","-203.20","My account"
"2024-09-09","Trader Joe's","5a46600a-2508-403e-acfa-421ddd543a55","Compare yourself would including policy lay.","-18.22","Our account"
"2024-09-09","LinkedIn Learning","9e5631da-93e8-42d2-a2b9-0ea90eed3600","New particular apply front car who personal.","-452.61","Our account"
"2024-09-10","Aldi","4a8bb5fb-0406-4633-b5ec-bb600d378c0c","Which spend voice him.","-83.86","Our account"
"2024-09-10","HBO Max","06d906aa-a324-4566-acc0-6bd18d541211","Movement father have other.","-55.50","My account"
"2024-09-10","Whole Foods","ed71368b-de0d-46fa-b336-757306a94d0d","Opportunity various relate sound.","-236.13","My account"
"2024-09-10","Kroger","4ad09abb-53bf-4ba0-a9bd-c15b374da807","Save nation and deep forget.","-177.46","My account"
"2024-09-10","Walgreens","80a8c0b1-a1de-4f7c-9e79-3713b5f445b5","Common space most four structure.","-12.25","Our account"
"2024-09-10","Walmart","72a01962-b013-44d0-9bbd-b9575cac85ef","Conference light pull accept.","-238.90","Our account"
"2024-09-10","McDonald's","f288f7fc-10a3-48d3-8498-f05e39475804","Speak risk than heart give mother little color.","-60.99","My account"
"2024-09-11","Costco","cd5ed5fd-2882-4a26-bb3f-e82cd75f49e6","Traditional key individual American hotel.","-320.00","Our account"
"2024-09-11","AMC Theatres","e2cdb273-44ee-430f-85f8-3cbaa2187032","Final check usually goal pressure finish stage.","-546.14","Our account"
"2024-09-12","Whole Foods","859048ab-6f11-4d7e-bd5f-2ed62abcc834","As serious officer respond young.","-86.99","My account"
"2024-09-12","Udemy","49f0b8f2-cc23-4408-a9a4-aa5fb3eb9b10","Or central worker past fire.","-456.45","My account"
"2024-09-12","Spectrum","ec01a3f4-6af9-4495-ab61-7727428b3db8","Design probably office value.","-517.33","Our account"
"2024-09-12","GameStop","b6d63bfd-7fab-4cbd-8f20-2c3dfe43e6c0","Question open newspaper garden.","-621.93","My account"
"2024-09-12","My Company","2bf05d57-99e1-4400-90a6-a94cd504fe84","Expect bring artist account answer issue.","32805.99","My account"
"2024-09-13","Costco","4842f9b6-5bdb-451e-82df-7a8764d12c09","Clearly street most.","-412.10","My account"
"2024-09-13","Bank of Rome","fff9de53-b60b-4ecd-8828-1161c616802e","Artist involve next song.","-1011.69","My account"
"2024-09-13","LinkedIn Learning","e5d39152-07c7-43a9-95d8-4b5d60d54423","East article save year series catch.","-699.70","Our account"
"2024-09-13","Kaiser Permanente","f1f74c14-b4b9-45b8-813e-d0571606da40","Test value budget whatever.","-122.99","Our account"
"2024-09-13","Safeway","fcea4a17-1d1e-4128-890d-9b7e385a359d","Compare speak ago forget some.","-258.55","Our account"
"2024-09-14","T-Mobile","b5a4de21-1b2b-4fc9-83e9-3cfef9505a51","Official business game customer.","-541.75","Our account"
"2024-09-14","Trader Joe's","f0f59a91-1df1-4508-854f-fc57337859c5","On recently green build go.","-116.03","Our account"
"2024-09-14","Aldi","3592c252-0e2e-4f3a-9fdb-eb0810f164d1","Away choice draw throw.","-0.25","My account"
"2024-09-15","Walgreens","7b3e4fcc-b778-4aed-9044-925ec1adccb8","Give treatment door play so.","-363.28","Our account"
"2024-09-15","Lowe's","8015c718-368e-40f2-83a3-2c2b042762df","Ever finally area public red son Republican.","-648.40","Our account"
"2024-09-15","Home Depot","02f8a619-fddb-4d58-8868-627a0a78a1a7","Appear sport leave responsibility.","-441.50","My account"
"2024-09-15","My Company","e3c251ce-1c89-4e53-b8e1-be9d642dd1d7","Meeting international maybe.","29020.09","My account"
"2024-09-15","Walmart","87f6c07e-ead3-4582-8f7d-5b467ed0fec3","Military boy finish court moment.","-245.89","Our account"
"2024-09-15","Amazon Prime","09a275a4-609e-47e7-8cd8-ce35ec8cae92","Act age war professor fish option up.","-63.11","Our account"
"2024-09-15","Kroger","924720e4-43f8-4490-bde2-c541c424beda","Clearly only score.","-58.55","Our account"
"2024-09-15","Walgreens Boots Alliance","6bf6ea93-2270-4e4d-b98b-d9cb2c3c35f3","Green five plant. Study current listen.","-13.06","My account"
"2024-09-16","Target","503c1cc5-722b-427d-ad1e-72088c3ebb38","Southern use appear own its wall white.","-348.31","My account"
"2024-09-16","HBO Max","6cc441bf-c283-4fb9-96c1-041408456962","Lot scene part everyone court.","-49.22","Our account"
"2024-09-16","Trader Joe's","9df78265-c804-495f-a863-83da120cc3fb","Person speech ok mother.","-241.92","Our account"
"2024-09-16","AT&T","fd6352db-be66-48b1-bd69-f11ad8474ac4","Traditional rather score effect claim degree.","-506.36","My account"
"2024-09-16","Whole Foods","a256eca4-d08d-4dde-8964-12ec847043b6","For best black everyone art agency relationship.","-125.80","My account"
"2024-09-16","IKEA","9c5747ef-0609-4449-ac80-52b3ecd7e42b","Task turn and dog agency live first.","-138.29","Our account"
